ID_CONTRATO,DESCRIPCION,ACTIVIDAD,CALLE,NUMERO,ENTRE CALLES,COLONIA,LATITUD,LONGITUD,CONTRATO,RECURSOS DE PROYECTOS PARTICIPATIVO,ORIGEN DE LA INFORMACION ,FECHA DE INICIO,FECHA DE TERMINO,AVANCE,CARPETA ASFµLTICA M2,BOLARDOS PZ,REVO DE VELOCIDAD (REVO) PZ,BANQUETAS Y GUARNICIONES M2,LUMINARIAS PZ,IMPERMEABILIZACION M2,PINTURA M2,INSTALACION HIDRAULICA M,INSTALACION DE DRENAJE M,KIT DEJUEGOS EN PARQUES Y ESPACIOS PUBLICOS PZ,VEGETACION INSTALADA EN PARQUES Y ESPACIOS PUBLICOS,SISTEMA DE RIEGO EN PARQUES Y ESPACIOS PUBLICOS ,CENTROS Y ESPACIOS DEPORTIVOS,REHABILITACION DE ESCUELAS PUBLICAS,REHABILITACION DE CENDI,REHABILITACION DE TABLEROS ELECTRICOS EN MERCADOS PUBLICOS PZ,REHABILITACION_BOMBAS,REHABILITACION DE SISTEMA DE DRENAJE EN MERCADOS PUBLICOS M,REHABILITACION DE TECHUMBRE EN MERCADOS PUBLICOS M,ESTUDIOS TECNICOS,RESPONSABLE DE PROPORCIONAR LA INFORMACION 
204,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,1585,FERROCARRIL C  JUAN VAZQUEZ,POLANCO I SECCION ,19.43655,-99.20769,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/09/2024,25/10/2023,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
205,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,-,CRUCE ESQUINA JUAN VAZQUEZ,POLANCO I SECCION ,19.43654,-99.20802,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/09/2025,25/10/2024,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
206,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,1585,FERROCARRIL C  JUAN VAZQUEZ,POLANCO I SECCION ,19.43658,-99.208,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/09/2026,25/10/2025,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
207,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,1635,JUAN VAZQUEZ  BENITO PêREZ,POLANCO I SECCION ,19.43658,-99.20867,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/09/2027,25/10/2026,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
208,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,-,CRUCE ESQUINA BENITO PêREZ,POLANCO I SECCION ,19.43669,-99.20871,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/09/2028,25/10/2027,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
209,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,-,CRUCE ESQUINA BENITO PêREZ,POLANCO I SECCION ,19.43668,-99.20873,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/09/2029,25/10/2028,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
210,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,.,CRUCE ESQUINA JAIME BALMES,POLANCO I SECCION ,19.4369,-99.21016,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/09/1930,25/10/2029,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
211,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,1804,JAIME BALMES  LAGRANGE,POLANCO I SECCION ,19.43681,-99.21032,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2001,25/10/1930,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
212,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,1837-B,LAGRANGE  PASCAL,POLANCO I SECCION ,19.43684,-99.21144,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2002,25/10/1931,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
213,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,-,CRUCE ESQUINA JAIME BALMES,POLANCO I SECCION ,19.43682,-99.21014,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2003,25/11/2001,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
214,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,-,CRUCE ESQUINA JAIME BALMES,POLANCO I SECCION ,19.43679,-99.21018,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2004,25/11/2002,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
215,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,-,CRUCE ESQUINA LUIS VIVES,POLANCO I SECCION ,19.43667,-99.20938,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2005,25/11/2003,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
216,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,-,CRUCE ESQUINA LUIS VIVES,POLANCO I SECCION ,19.43669,-99.2093,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2006,25/11/2004,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
217,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,-,CRUCE ESQUINA LUIS VIVES,POLANCO I SECCION ,19.43672,-99.20926,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2007,25/11/2005,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
218,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,HOMERO,-,CRUCE ESQUINA JUAN VAZQUEZ,POLANCO I SECCION ,19.43649,-99.20794,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2008,25/11/2006,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
219,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,JOSE LUIS LAGRANGE,137,EJERCITO NACIONAL MEXICANO  HOMERO,POLANCO I SECCION ,19.43755,-99.21088,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2009,25/11/2007,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
220,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,JOSE LUIS LAGRANGE,137,EJERCITO NACIONAL MEXICANO  HOMERO,POLANCO I SECCION ,19.43746,-99.21089,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2010,25/11/2008,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
221,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,JOSE LUIS LAGRANGE,137,EJERCITO NACIONAL MEXICANO  HOMERO,POLANCO I SECCION ,19.43744,-99.2109,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2011,25/11/2009,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
222,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,JOSE LUIS LAGRANGE,137,EJERCITO NACIONAL MEXICANO  HOMERO,POLANCO I SECCION ,19.43739,-99.21092,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2012,25/11/2010,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
223,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,437,P MASARYK  C DICKENS,POLANCO I SECCION ,19.43106,-99.203,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2013,25/11/2011,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
224,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,433,P MASARYK  C DICKENS,POLANCO I SECCION ,19.43108,-99.20299,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2014,25/11/2012,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
225,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,433,P MASARYK  C DICKENS,POLANCO I SECCION ,19.43115,-99.203,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2015,25/11/2013,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
226,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,429,P MASARYK  C DICKENS,POLANCO I SECCION ,19.43121,-99.20299,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2016,25/11/2014,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
227,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,429,P MASARYK  C DICKENS,POLANCO I SECCION ,19.43124,-99.20296,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2017,25/11/2015,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
228,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,429,P MASARYK  C DICKENS,POLANCO I SECCION ,19.43127,-99.20299,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2018,25/11/2016,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
229,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,425,P MASARYK  C DICKENS,POLANCO II SECCION ,19.43133,-99.20284,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2019,25/11/2017,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
230,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,425,P MASARYK  C DICKENS,POLANCO II SECCION ,19.43139,-99.20289,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2020,25/11/2018,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
231,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,421,P MASARYK  C DICKENS,POLANCO II SECCION ,19.43146,-99.20284,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2021,25/11/2019,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
232,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,421,P MASARYK  C DICKENS,POLANCO II SECCION ,19.43143,-99.20277,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2022,25/11/2020,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
233,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,417,P MASARYK  C DICKENS,POLANCO II SECCION ,19.43153,-99.20272,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2023,25/11/2021,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
234,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,417,P MASARYK  C DICKENS,POLANCO II SECCION ,19.43162,-99.20272,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2024,25/11/2022,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
235,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,413,P MASARYK  C DICKENS,POLANCO II SECCION ,19.43167,-99.2027,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2025,25/11/2023,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
236,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,SENECA,413,P MASARYK  C DICKENS,POLANCO II SECCION ,19.43171,-99.20262,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2026,25/11/2024,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
237,REHABILITACION DE LA CARPETA ASFALTICA BACHEO Y MAPEO EN DIVERSAS COLONIAS UBICADAS DENTRO DEL PERIMETRO DE LA ALCALDIA MIGUEL HIDALGO I,BACHEO,KEPLER,-,CRUCE ESQUINA EUKEN,ANZURES,19.43409,-99.18073,AMH-LPNO-006-25,NO,JUD DE SUPERVISION DE OBRAS POR CONTRATO ,25/10/2027,25/11/2025,PROCESO DE EJECUCION ,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO,SUBDIRECCION DE SUPERVISION Y CONTROL
